time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat_i,quat_j,quat_k,quat_real
22683248447,14.1796875,-7.1328125,-28.71484375,2.03125,-1.46484375,0.685546875,-8.75,-5.9375,42.8125,-0.13458251953125,-0.96380615234375,-0.2080078125,0.09814453125
22701275388,16.36328125,-10.734375,-29.75,2.03125,-1.46484375,0.685546875,-6.6875,-0.5625,45.5625,-0.13458251953125,-0.96380615234375,-0.2080078125,0.09814453125
22729166296,17.359375,-12.2265625,-28.18359375,2.677734375,-2.359375,3.1328125,-6.6875,-0.5625,45.5625,-0.15966796875,-0.9727783203125,-0.15185546875,0.07220458984375
22756634206,15.4453125,-13.03125,-24.19921875,2.677734375,-2.359375,3.1328125,0.0,5.9375,44.4375,-0.250732421875,-0.96484375,-0.068359375,0.0389404296875
22779802130,9.046875,-17.55078125,-19.25,2.416015625,-2.056640625,7.974609375,0.0,5.9375,44.4375,-0.250732421875,-0.96484375,-0.068359375,0.0389404296875
22797203072,9.046875,-17.55078125,-19.25,2.416015625,-2.056640625,7.974609375,8.75,8.6875,43.625,-0.250732421875,-0.96484375,-0.068359375,0.0389404296875
22820008997,7.8984375,-20.34375,-13.96484375,2.416015625,-2.056640625,7.974609375,8.75,8.6875,43.625,-0.44781494140625,-0.89398193359375,0.00396728515625,0.0142822265625
22847569907,5.828125,-11.08203125,-10.82421875,1.7109375,-2.41796875,13.619140625,8.75,8.6875,43.625,-0.44781494140625,-0.89398193359375,0.00396728515625,0.0142822265625
22870103833,-1.37109375,-0.046875,-1.82421875,1.7109375,-2.41796875,13.619140625,20.0,4.375,42.0,0.72149658203125,0.6881103515625,-0.07501220703125,0.0167236328125
22898723738,-1.37109375,-0.046875,-1.82421875,2.828125,-0.57421875,16.177734375,20.0,4.375,42.0,0.72149658203125,0.6881103515625,-0.07501220703125,0.0167236328125
22917644676,-4.28515625,-3.5703125,2.4296875,2.828125,-0.57421875,16.177734375,20.8125,-8.375,43.125,0.930908203125,0.3455810546875,-0.1182861328125,0.0052490234375
22940116602,-4.09765625,-3.9921875,1.08984375,2.357421875,1.408203125,16.193359375,20.8125,-8.375,43.125,0.930908203125,0.3455810546875,-0.1182861328125,0.0052490234375
22964426522,-4.015625,-4.1015625,1.47265625,2.357421875,1.408203125,16.193359375,9.5,-16.6875,45.0625,-0.99395751953125,0.05535888671875,0.0943603515625,0.007080078125
22988304444,-4.015625,-4.1015625,1.47265625,0.982421875,2.587890625,16.271484375,9.5,-16.6875,45.0625,-0.99395751953125,0.05535888671875,0.0943603515625,0.007080078125
23011063369,-4.2421875,-4.22265625,1.77734375,0.982421875,2.587890625,16.271484375,-9.75,-15.5,45.5,0.8927001953125,-0.44915771484375,-0.03118896484375,0.01788330078125
23034868290,-4.32421875,-4.296875,1.203125,-0.76171875,2.15625,16.3125,-9.75,-15.5,45.5,0.8927001953125,-0.44915771484375,-0.03118896484375,0.01788330078125
23061870202,-4.359375,-4.22265625,0.0546875,-0.76171875,2.15625,16.3125,-21.625,-6.3125,44.375,0.64141845703125,-0.763916015625,0.0093994140625,0.07025146484375
23085874123,-4.203125,-3.9921875,-1.1328125,-2.142578125,0.794921875,16.345703125,-21.625,-6.3125,44.375,0.64141845703125,-0.763916015625,0.0093994140625,0.07025146484375
23113043033,-4.203125,-3.9921875,-1.1328125,-2.142578125,0.794921875,16.345703125,-20.5,5.75,42.4375,0.28411865234375,-0.95294189453125,0.0076904296875,0.1053466796875
23131851971,-4.13671875,-3.9140625,-1.66796875,-2.216796875,-0.783203125,16.2890625,-20.5,5.75,42.4375,0.28411865234375,-0.95294189453125,0.0076904296875,0.1053466796875
23160186878,-4.2421875,-3.6484375,-2.16796875,-2.216796875,-0.783203125,16.2890625,-7.75,14.25,45.6875,-0.1240234375,-0.98858642578125,-0.0032958984375,0.085693359375
23184205800,-4.40234375,-3.1875,-2.08984375,-0.96875,-2.4375,16.203125,-7.75,14.25,45.6875,-0.1240234375,-0.98858642578125,-0.0032958984375,0.085693359375
